FPL_id,Understat_id,player_name,team,team_title,position,element_type,event,finished,opponent_team_title,opponent_team,home_or_away,value,status,chance_of_playing_this_round,chance_of_playing_next_round,total_points,goals_season,shots_season,xG_season,time_season,xA_season,assists_season,key_passes_season,npg_season,npxG_season,xGChain_season,xGBuildup_season,goals_WMA,shots_WMA,xG_WMA,time_WMA,xA_WMA,assists_WMA,key_passes_WMA,npg_WMA,npxG_WMA,xGChain_WMA,xGBuildup_WMA,team_xG_season,team_goals_season,team_xGA_season,team_goals_against_season,team_xG_WMA,team_goals_WMA,team_xGA_WMA,team_goals_against_WMA,opponent_xG_season,opponent_goals_season,opponent_xGA_season,opponent_goals_against_season,opponent_xG_WMA,opponent_goals_WMA,opponent_xGA_WMA,opponent_goals_against_WMA
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,9,False,Aston Villa,2,H,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,4.455904,1.0,10.579522,9.0,1.8290350000000002,0.6666666666666666,1.8757713333333335,1.6666666666666667,3.926394,5.0,4.336640000000001,7.0,0.926148,0.3333333333333333,1.19206,2.3333333333333335
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,10,False,Leicester,9,A,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,4.455904,1.0,10.579522,9.0,2.68515,1.0,0.577292,0.0,3.3686520000000004,4.0,7.804689999999999,6.0,0.8001,0.0,2.75058,1.0
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,11,False,Watford,18,H,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,4.455904,1.0,10.579522,9.0,2.68515,1.0,0.577292,0.0,2.5390070000000002,3.0,6.396323,7.0,0.185407,0.0,2.5592200000000003,2.0
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,12,False,Liverpool,11,A,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,13,False,Newcastle United,14,H,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,14,False,Manchester United,13,A,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,15,False,Everton,8,A,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,16,False,Southampton,16,H,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,17,False,West Ham,19,H,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,18,False,Leeds,10,A,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,19,False,Norwich,15,A,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,20,False,Wolverhampton Wanderers,20,H,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,21,False,Manchester City,12,H,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,22,False,Tottenham,17,A,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,23,False,Burnley,5,H,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,24,False,Wolverhampton Wanderers,20,A,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,25,False,Chelsea,6,A,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,26,False,Brentford,3,H,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,27,False,Liverpool,11,H,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,Rúnar Alex Rúnarsson,1,Arsenal,goalkeeper,1,28,False,Watford,18,A,,u,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
