player_name,position,team_title,event,opponent_team_title,finished,value,chance_of_playing_next_round,home_flag,goalkeeper_flag,defender_flag,midfielder_flag,forward_flag,goals_WMA,shots_WMA,xG_WMA,time_WMA,xA_WMA,assists_WMA,key_passes_WMA,npg_WMA,npxG_WMA,xGChain_WMA,xGBuildup_WMA,team_xG_WMA,team_goals_WMA,team_xGA_WMA,team_goals_against_WMA,opponent_xG_WMA,opponent_goals_WMA,opponent_xGA_WMA,opponent_goals_against_WMA,goals_pgw,shots_pgw,xG_pgw,time_pgw,xA_pgw,assists_pgw,key_passes_pgw,npg_pgw,npxG_pgw,xGChain_pgw,xGBuildup_pgw,team_xG_pgw,team_goals_pgw,team_xGA_pgw,team_goals_against_pgw,opponent_xG_pgw,opponent_goals_pgw,opponent_xGA_pgw,opponent_goals_against_pgw,total_points
Josh Brownhill,midfielder,Burnley,9,Southampton,False,,100.0,0,0,0,1,0,0.0,1.3333333333333333,0.0787731980284055,90.0,0.0,0.0,0.0,0.0,0.0787731980284055,0.43414874871571857,0.37287236377596855,1.7840799999999999,1.0,1.7095,2.333333333333333,1.6148766666666663,0.6666666666666666,0.8805280000000001,0.6666666666666666,0.0,0.375,0.01888551004230976,34.75,0.011779351392760871,0.0,0.25,0.0,0.01888551004230976,0.09958796319551766,0.08726376085542142,0.75219675,0.375,0.9561737499999999,1.0,0.66507775,0.5,0.8208171249999998,0.75,
Dwight McNeil,midfielder,Burnley,2,Liverpool,True,60.0,100.0,0,0,0,1,0,0.0,0.0,0.0,82.0,0.08029947429895401,0.0,2.0,0.0,0.0,0.04131019115447998,0.0,1.79548,1.0,1.6853,2.0,1.78728,3.0,1.3333,0.0,0.0,0.0,0.0,82.0,0.08029947429895401,0.0,2.0,0.0,0.0,0.04131019115447998,0.0,1.79548,1.0,1.6853,2.0,1.78728,3.0,1.3333,0.0,2.0
Dwight McNeil,midfielder,Burnley,3,Leeds,True,59.0,100.0,1,0,0,1,0,0.0,1.3333333333333333,0.04226558903853098,87.33333333333331,0.07356545080741246,0.0,1.3333333333333333,0.0,0.04226558903853098,0.10283461213111876,0.0467989593744278,1.0588026666666668,0.3333333333333333,2.3214,2.0,0.8335093333333333,1.6666666666666667,1.7855800000000002,3.0,0.0,1.0,0.03169919177889824,86.0,0.07524895668029785,0.0,1.5,0.0,0.03169919177889824,0.08745350688695906,0.03509921953082085,1.242972,0.5,2.162375,2.0,0.7672175,1.5,1.749805,3.5,3.0
Dwight McNeil,midfielder,Burnley,4,Everton,True,59.0,100.0,0,0,0,1,0,0.0,1.6666666666666667,0.03482517537971338,88.66666666666669,0.30923272545139,0.0,1.6666666666666667,0.0,0.03482517537971338,0.0717887282371521,0.03007852053269744,1.3849113333333334,0.6666666666666666,1.92109,1.5,1.7914883333333331,2.1666666666666665,0.7696088333333334,0.8333333333333334,0.0,1.3333333333333333,0.030261048426230744,87.33333333333333,0.23179930448532104,0.0,1.6666666666666667,0.0,0.030261048426230744,0.07188328603903452,0.027852173584202927,1.3989880000000001,0.6666666666666666,1.94851,1.6666666666666667,1.9314799999999999,2.3333333333333335,0.7494386666666667,1.0,2.0
Dwight McNeil,midfielder,Burnley,5,Arsenal,False,,100.0,1,0,0,1,0,0.0,2.2,0.03859257213771343,89.2,0.3614484034478664,0.0,1.8,0.0,0.03859257213771343,0.2294942021369934,0.018047112319618464,1.5591908,0.8,1.874198,2.1,1.3375063,0.4,2.4898178,2.1,0.0,1.75,0.03375670313835144,88.0,0.2837924584746361,0.0,1.75,0.0,0.03375670313835144,0.17042556777596476,0.020889130188152194,1.5043935,0.75,1.9123474999999999,2.0,1.113976,0.25,2.6448805,2.25,
Dwight McNeil,midfielder,Burnley,6,Leicester,False,,100.0,0,0,0,1,0,0.0,2.2,0.03859257213771343,89.2,0.3614484034478664,0.0,1.8,0.0,0.03859257213771343,0.2294942021369934,0.018047112319618464,1.5591908,0.8,1.874198,2.1,0.8943131999999999,0.9,2.122424,1.5,0.0,1.4,0.02700536251068115,70.4,0.22703396677970886,0.0,1.4,0.0,0.02700536251068115,0.13634045422077182,0.016711304150521755,1.2035148,0.6,1.5298779999999998,1.6,0.6737304000000001,0.8,1.5609379999999997,1.2,
Dwight McNeil,midfielder,Burnley,7,Norwich,False,,100.0,1,0,0,1,0,0.0,2.2,0.03859257213771343,89.2,0.3614484034478664,0.0,1.8,0.0,0.03859257213771343,0.2294942021369934,0.018047112319618464,1.5591908,0.8,1.874198,2.1,0.80150056,0.3,2.122757,2.3,0.0,1.1666666666666667,0.02250446875890096,58.666666666666664,0.18919497231642404,0.0,1.1666666666666667,0.0,0.02250446875890096,0.11361704518397651,0.013926086792101463,1.002929,0.5,1.2748983333333332,1.3333333333333333,0.5627401333333334,0.16666666666666666,1.3642366666666668,1.8333333333333333,
Dwight McNeil,midfielder,Burnley,8,Manchester City,False,,100.0,0,0,0,1,0,0.0,2.5,0.04181648480395477,90.0,0.41321903343002,0.0,1.8333333333333333,0.0,0.04181648480395477,0.2688732917110125,0.016152433740595978,1.5957223333333337,0.8333333333333334,1.8487650000000002,2.1666666666666665,3.2727466666666665,3.0,0.4431531333333333,0.0,0.0,1.0,0.01928954465048654,50.285714285714285,0.16216711912836348,0.0,1.0,0.0,0.01928954465048654,0.09738603872912273,0.011936645821801253,0.8596534285714286,0.42857142857142855,1.09277,1.1428571428571428,1.6812057142857142,1.5714285714285714,0.28600768571428575,0.14285714285714285,
Dwight McNeil,midfielder,Burnley,9,Southampton,False,,100.0,0,0,0,1,0,0.0,2.6666666666666665,0.0386240320901076,90.0,0.4748146136601766,0.0,2.0,0.0,0.0386240320901076,0.3242825567722321,0.004452693896989028,1.7840799999999999,1.0,1.7095,2.333333333333333,1.6148766666666663,0.6666666666666666,0.8805280000000001,0.6666666666666666,0.0,0.875,0.01687835156917572,44.0,0.14189622923731804,0.0,0.875,0.0,0.01687835156917572,0.08521278388798238,0.010444565094076097,0.75219675,0.375,0.9561737499999999,1.0,0.66507775,0.5,0.8208171249999998,0.75,
Nathan Collins,defender,Burnley,2,Liverpool,True,45.0,75.0,0,0,1,0,0,,,,,,,,,,,,1.79548,1.0,1.6853,2.0,1.78728,3.0,1.3333,0.0,,,,,,,,,,,,1.79548,1.0,1.6853,2.0,1.78728,3.0,1.3333,0.0,0.0
