Understat_id,event,team_title,player_name,goals_season,shots_season,xG_season,time_season,xA_season,assists_season,key_passes_season,npg_season,npxG_season,xGChain_season,xGBuildup_season,goals_WMA,shots_WMA,xG_WMA,time_WMA,xA_WMA,assists_WMA,key_passes_WMA,npg_WMA,npxG_WMA,xGChain_WMA,xGBuildup_WMA
1250,2,Liverpool,Mohamed Salah,1,5,0.2391340434551239,90,0.8687210083007812,2,3,1,0.2391340434551239,1.0696340799331665,0.10001077502965927,1.0,5.0,0.2391340434551239,90.0,0.8687210083007812,2.0,3.0,1.0,0.2391340434551239,1.0696340799331665,0.10001077502965927
1250,3,Liverpool,Mohamed Salah,1,10,0.5897926092147827,180,0.9802377000451088,2,5,1,0.5897926092147827,1.9793911576271057,0.5969775542616844,0.3333333333333333,5.0,0.31348372499148053,90.0,0.36391813059647876,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.31348372499148053,0.9630494117736816,0.36464811116456985
1250,4,Liverpool,Mohamed Salah,2,13,1.5137924551963806,270,1.0929320380091667,2,8,1,0.7526236325502396,2.5522125959396362,0.8942736610770226,0.6666666666666666,4.0,0.6187417854865392,90.0,0.23830623428026834,0.3333333333333333,2.6666666666666665,0.16666666666666666,0.2381573741634687,0.7679354250431061,0.33097210898995394
1250,5,Liverpool,Mohamed Salah,3,16,2.785959780216217,360,1.4636668786406517,2,12,2,2.024790957570076,5.250165820121765,2.879376552999019,0.8,3.6,0.8801120012998581,90.0,0.291277676820755,0.2,3.2,0.5,0.6517613545060158,1.5399425446987152,0.992624422162771
1250,6,Liverpool,Mohamed Salah,4,22,3.5368440747261047,450,1.6134513840079308,2,14,3,2.7756752520799637,5.884465515613556,3.2375200912356377,0.8666666666666667,4.4,0.8370360990365346,90.0,0.24411328633626303,0.13333333333333333,2.8,0.6666666666666666,0.6848023345073064,1.2380615949630738,0.7811307941873867
1250,7,Liverpool,Mohamed Salah,5,25,4.606744349002838,540,1.6404395289719105,2,15,4,3.845575526356697,7.399641811847687,3.6558079645037647,0.9047619047619048,4.0,0.9035687205337343,90.0,0.1820775316584678,0.09523809523809523,2.2857142857142856,0.7619047619047619,0.7948303172985712,1.3172372238976615,0.6774613882104555
1250,8,Liverpool,Mohamed Salah,6,28,4.850050911307335,630,2.2744156308472157,3,17,5,4.088882088661194,7.89507070183754,3.9902415499091144,0.9523809523809523,3.6666666666666665,0.7537161026682172,90.0,0.28509739271941636,0.2857142857142857,2.142857142857143,0.8571428571428571,0.6812238338447753,1.106424439521063,0.5989277476356142
1250,9,Liverpool,Mohamed Salah,7,33,5.252066358923912,720,2.633264947682619,4,19,6,4.490897536277771,9.429422527551651,4.827036760747433,1.0,4.0,0.6490101892323721,90.0,0.3206879297892253,0.5238095238095238,2.0476190476190474,0.9523809523809523,0.6127640548206511,1.2197898839201247,0.6527630090713501
1250,10,Liverpool,Mohamed Salah,10,40,7.497826084494591,810,3.1404536850750446,5,21,9,6.73665726184845,12.245187193155289,5.089079134166241,1.5714285714285714,4.904761904761905,1.068642789409274,90.0,0.38688341439479873,0.7142857142857143,1.9523809523809523,1.5714285714285714,1.068642789409274,1.669530675524757,0.5262008678345453
1250,11,Liverpool,Mohamed Salah,10,42,7.652008593082428,900,3.604589570313692,6,23,9,6.890839770436287,12.914312809705734,5.19169033318758,1.1785714285714286,4.178571428571429,0.840027719203915,90.0,0.4061965321057609,0.7857142857142857,1.9642857142857142,1.1785714285714286,0.840027719203915,1.4194294107811791,0.42030345063124386
1250,12,Liverpool,Mohamed Salah,10,44,7.807256817817688,990,3.6664779372513294,7,25,9,7.046087995171547,13.206728875637054,5.266969807446003,0.8571428571428571,3.5238095238095237,0.6403809778747105,90.0,0.3377263274575983,0.9523809523809523,1.9523809523809523,0.8571428571428571,0.6403809778747105,1.1177272711481367,0.26716395290124983
1250,13,Liverpool,Mohamed Salah,11,48,8.926340818405151,1080,4.170473951846361,7,27,10,8.16517199575901,15.802721440792084,6.239882417023182,0.8571428571428571,3.619047619047619,0.756766275990577,90.0,0.38396201956839787,0.7142857142857143,2.0,0.8571428571428571,0.756766275990577,1.5107602250008356,0.4484985215323312
1250,14,Liverpool,Mohamed Salah,11,52,9.145137220621109,1170,5.0063288398087025,8,29,10,8.383968397974968,16.181181102991104,6.358413860201836,0.6428571428571429,3.7142857142857144,0.6222738075469222,90.0,0.4969352366668837,0.7857142857142857,2.0,0.6428571428571429,0.6222738075469222,1.2276850843003817,0.3660067519439118
1250,15,Liverpool,Mohamed Salah,13,57,10.730039983987808,1260,5.0063288398087025,8,29,12,9.968871161341667,18.16648617386818,6.758816167712212,0.9285714285714286,4.0,0.8564140386879444,90.0,0.37672490413699833,0.5714285714285714,1.5,0.9285714285714286,0.8564140386879444,1.4103849487645286,0.36958568968943195
1250,16,Liverpool,Mohamed Salah,13,59,10.840481393039227,1350,5.713835973292589,9,32,12,10.079312570393085,18.874595671892166,6.824128910899162,0.7222222222222222,3.5555555555555554,0.6906423432131609,90.0,0.4502320662140846,0.6666666666666666,1.8333333333333333,0.7222222222222222,0.6906423432131609,1.2543237374888525,0.3019694793555472
1250,17,Liverpool,Mohamed Salah,14,65,11.863871447741985,1440,5.713835973292589,9,32,12,10.341533787548542,19.84109917283058,7.528411254286766,0.7777777777777778,4.044444444444444,0.7571918855110804,90.0,0.3601856529712677,0.5333333333333333,1.4666666666666666,0.5777777777777777,0.60495811800162,1.1967596901787652,0.38243205216195847
1250,18,Liverpool,Mohamed Salah,15,69,12.72837757319212,1516,5.840773571282625,9,33,13,11.206039912998676,20.87603548169136,7.601364515721798,0.8,4.022222222222222,0.7742304320136706,87.2,0.3091416094038222,0.4,1.3333333333333333,0.6222222222222222,0.6389115275608168,1.13827965259552,0.3183967110183504
1250,19,Liverpool,Mohamed Salah,15,71,12.826780289411545,1606,5.92481129989028,9,36,13,11.304442629218102,21.040968134999275,7.601364515721798,0.6222222222222222,3.6222222222222222,0.6277707260515955,87.5111111111111,0.2546711857120196,0.28888888888888886,1.6222222222222222,0.4666666666666667,0.5093666846553485,0.9168970064984427,0.25674498313003113
1250,20,Liverpool,Mohamed Salah,15,71,12.826780289411545,1606,5.92481129989028,9,36,13,11.304442629218102,21.040968134999275,7.601364515721798,0.6222222222222222,3.6222222222222222,0.6277707260515955,87.5111111111111,0.2546711857120196,0.28888888888888886,1.6222222222222222,0.4666666666666667,0.5093666846553485,0.9168970064984427,0.25674498313003113
1250,21,Liverpool,Mohamed Salah,15,71,12.826780289411545,1606,5.92481129989028,9,36,13,11.304442629218102,21.040968134999275,7.601364515721798,0.6388888888888888,3.6666666666666665,0.6366869018723568,87.27777777777777,0.24099571506182352,0.25,1.6111111111111112,0.4722222222222222,0.5098254289478064,0.9017940097384982,0.25114552386932903
